week,department,sub_department,sku,product,gt_price,gt_regular_price,cost,promo_flag,units,walmart_price,nofrills_price,dollarama_price
2024-01-29,Grocery,Snacks,SKU1012,Popcorn,10.97,10.97,6.79,0,204,10.62,11.29,10.22
2024-02-05,Grocery,Snacks,SKU1012,Popcorn,10.46,10.46,6.8,0,235,10.63,10.33,10.4
2024-02-12,Grocery,Snacks,SKU1012,Popcorn,8.09,10.72,6.81,1,267,10.25,10.05,10.07
2024-02-19,Grocery,Snacks,SKU1012,Popcorn,10.95,10.95,6.8,0,197,10.55,10.97,10.4
2024-02-26,Grocery,Snacks,SKU1012,Popcorn,10.85,10.85,6.83,0,201,10.47,10.59,10.59
2024-03-04,Grocery,Snacks,SKU1012,Popcorn,10.56,10.56,6.8,0,165,11.1,10.78,9.74
2024-03-11,Grocery,Snacks,SKU1012,Popcorn,10.61,10.61,6.84,0,247,10.26,11.06,9.82
2024-03-18,Grocery,Snacks,SKU1012,Popcorn,10.58,10.58,6.84,0,243,10.76,11.21,10.1
2024-03-25,Grocery,Snacks,SKU1012,Popcorn,10.71,10.71,6.86,0,50,10.98,11.45,9.77
2024-04-01,Grocery,Snacks,SKU1012,Popcorn,10.97,10.97,6.86,0,112,10.52,11.1,10.63
2024-04-08,Grocery,Snacks,SKU1012,Popcorn,11.27,11.27,6.86,0,209,11.06,10.95,10.66
2024-04-15,Grocery,Snacks,SKU1012,Popcorn,10.96,10.96,6.88,0,145,10.86,11.1,10.42
2024-04-22,Grocery,Snacks,SKU1012,Popcorn,11.36,11.36,6.89,0,213,10.62,10.77,9.9
2024-04-29,Grocery,Snacks,SKU1012,Popcorn,10.96,10.96,6.9,0,129,10.45,10.5,10.84
2024-05-06,Grocery,Snacks,SKU1012,Popcorn,10.83,10.83,6.89,0,158,10.34,10.77,10.47
2024-05-13,Grocery,Snacks,SKU1012,Popcorn,11.03,11.03,6.9,0,146,10.59,10.57,10.14
2024-05-20,Grocery,Snacks,SKU1012,Popcorn,10.65,10.65,6.88,0,166,10.43,10.88,10.34
2024-05-27,Grocery,Snacks,SKU1012,Popcorn,10.95,10.95,6.92,0,148,10.99,10.81,10.65
2024-06-03,Grocery,Snacks,SKU1012,Popcorn,10.7,10.7,6.89,0,87,10.6,10.36,10.5
2024-06-10,Grocery,Snacks,SKU1012,Popcorn,10.32,10.32,6.92,0,216,10.64,10.02,9.73
2024-06-17,Grocery,Snacks,SKU1012,Popcorn,10.5,10.5,6.91,0,54,10.08,9.94,10.05
2024-06-24,Grocery,Snacks,SKU1012,Popcorn,10.42,10.42,6.95,0,235,10.45,10.47,10.1
2024-07-01,Grocery,Snacks,SKU1012,Popcorn,10.6,10.6,6.93,0,88,10.04,10.64,9.58
2024-07-08,Grocery,Snacks,SKU1012,Popcorn,10.11,10.11,6.93,0,158,10.19,10.41,9.35
2024-07-15,Grocery,Snacks,SKU1012,Popcorn,10.54,10.54,6.97,0,117,10.12,10.31,9.94
2024-07-22,Grocery,Snacks,SKU1012,Popcorn,10.11,10.11,6.98,0,251,9.95,10.27,9.87
2024-07-29,Grocery,Snacks,SKU1012,Popcorn,10.58,10.58,6.95,0,211,10.34,10.3,9.96
2024-08-05,Grocery,Snacks,SKU1012,Popcorn,10.21,10.21,6.97,0,86,10.18,10.32,9.94
2024-08-12,Grocery,Snacks,SKU1012,Popcorn,10.04,10.04,6.98,0,201,10.17,10.33,9.23
2024-08-19,Grocery,Snacks,SKU1012,Popcorn,10.16,10.16,6.97,0,235,10.04,9.43,9.85
2024-08-26,Grocery,Snacks,SKU1012,Popcorn,10.59,10.59,6.98,0,84,9.91,9.43,9.3
2024-09-02,Grocery,Snacks,SKU1012,Popcorn,9.79,9.79,7.0,0,57,10.18,9.93,9.73
2024-09-09,Grocery,Snacks,SKU1012,Popcorn,10.19,10.19,7.0,0,221,9.85,9.42,8.73
2024-09-16,Grocery,Snacks,SKU1012,Popcorn,10.0,10.0,7.02,0,190,10.33,10.0,9.44
2024-09-23,Grocery,Snacks,SKU1012,Popcorn,10.27,10.27,7.01,0,173,9.61,9.81,10.0
2024-09-30,Grocery,Snacks,SKU1012,Popcorn,10.19,10.19,7.01,0,67,9.2,9.92,9.52
2024-10-07,Grocery,Snacks,SKU1012,Popcorn,10.1,10.1,7.02,0,266,9.77,10.08,9.21
2024-10-14,Grocery,Snacks,SKU1012,Popcorn,10.07,10.07,7.04,0,228,9.69,10.19,9.93
2024-10-21,Grocery,Snacks,SKU1012,Popcorn,10.33,10.33,7.03,0,242,9.73,9.73,9.21
2024-10-28,Grocery,Snacks,SKU1012,Popcorn,10.22,10.22,7.05,0,247,9.8,9.98,9.26
2024-11-04,Grocery,Snacks,SKU1012,Popcorn,10.25,10.25,7.04,0,100,9.54,10.03,9.65
2024-11-11,Grocery,Snacks,SKU1012,Popcorn,9.57,9.57,7.05,0,241,9.75,9.55,9.05
2024-11-18,Grocery,Snacks,SKU1012,Popcorn,9.95,9.95,7.06,0,173,9.72,10.16,9.16
2024-11-25,Grocery,Snacks,SKU1012,Popcorn,7.86,10.04,7.06,1,226,10.01,10.23,9.36
2024-12-02,Grocery,Snacks,SKU1012,Popcorn,10.49,10.49,7.08,0,110,10.57,9.98,9.86
2024-12-09,Grocery,Snacks,SKU1012,Popcorn,10.46,10.46,7.09,0,45,9.76,10.45,9.61
2024-12-16,Grocery,Snacks,SKU1012,Popcorn,10.54,10.54,7.07,0,232,10.6,10.23,9.78
2024-12-23,Grocery,Snacks,SKU1012,Popcorn,10.6,10.6,7.09,0,179,10.34,10.73,9.26
2024-12-30,Grocery,Snacks,SKU1012,Popcorn,10.69,10.69,7.08,0,118,10.7,10.02,10.06
2025-01-06,Grocery,Snacks,SKU1012,Popcorn,10.54,10.54,7.1,0,83,10.8,10.55,9.83
2025-01-13,Grocery,Snacks,SKU1012,Popcorn,10.33,10.33,7.14,0,71,10.0,10.39,9.89
2025-01-20,Grocery,Snacks,SKU1012,Popcorn,10.61,10.61,7.12,0,185,10.02,10.79,9.8
2025-01-27,Grocery,Snacks,SKU1012,Popcorn,10.43,10.43,7.11,0,171,10.68,10.18,10.35
2025-02-03,Grocery,Snacks,SKU1012,Popcorn,10.73,10.73,7.12,0,142,10.35,10.37,10.25
2025-02-10,Grocery,Snacks,SKU1012,Popcorn,10.7,10.7,7.15,0,118,10.19,10.16,9.52
2025-02-17,Grocery,Snacks,SKU1012,Popcorn,10.84,10.84,7.14,0,112,10.52,10.29,10.39
2025-02-24,Grocery,Snacks,SKU1012,Popcorn,11.39,11.39,7.16,0,100,10.77,10.61,10.68
2025-03-03,Grocery,Snacks,SKU1012,Popcorn,10.97,10.97,7.15,0,249,10.41,10.26,10.08
2025-03-10,Grocery,Snacks,SKU1012,Popcorn,11.16,11.16,7.16,0,71,10.39,10.73,10.85
2025-03-17,Grocery,Snacks,SKU1012,Popcorn,10.87,10.87,7.2,0,181,10.46,11.24,10.12
2025-03-24,Grocery,Snacks,SKU1012,Popcorn,10.86,10.86,7.16,0,102,10.6,10.8,10.0
2025-03-31,Grocery,Snacks,SKU1012,Popcorn,10.53,10.53,7.18,0,219,11.12,10.89,10.26
2025-04-07,Grocery,Snacks,SKU1012,Popcorn,10.73,10.73,7.19,0,75,10.31,10.77,10.66
2025-04-14,Grocery,Snacks,SKU1012,Popcorn,10.88,10.88,7.19,0,115,11.33,11.07,10.42
2025-04-21,Grocery,Snacks,SKU1012,Popcorn,10.86,10.86,7.2,0,61,10.23,10.85,9.71
2025-04-28,Grocery,Snacks,SKU1012,Popcorn,11.22,11.22,7.2,0,179,10.7,11.0,9.87
2025-05-05,Grocery,Snacks,SKU1012,Popcorn,10.74,10.74,7.21,0,124,10.58,11.15,10.59
2025-05-12,Grocery,Snacks,SKU1012,Popcorn,11.12,11.12,7.23,0,97,9.71,10.6,9.68
2025-05-19,Grocery,Snacks,SKU1012,Popcorn,10.98,10.98,7.24,0,155,11.17,10.43,9.35
2025-05-26,Grocery,Snacks,SKU1012,Popcorn,10.64,10.64,7.21,0,124,9.79,10.57,10.22
2025-06-02,Grocery,Snacks,SKU1012,Popcorn,10.87,10.87,7.21,0,117,10.52,10.72,9.77
2025-06-09,Grocery,Snacks,SKU1012,Popcorn,10.94,10.94,7.23,0,88,11.11,11.35,10.07
2025-06-16,Grocery,Snacks,SKU1012,Popcorn,10.6,10.6,7.25,0,219,10.28,10.53,9.99
2025-06-23,Grocery,Snacks,SKU1012,Popcorn,10.73,10.73,7.27,0,170,11.05,10.6,10.13
2025-06-30,Grocery,Snacks,SKU1012,Popcorn,11.01,11.01,7.28,0,205,11.11,10.87,9.91
2025-07-07,Grocery,Snacks,SKU1012,Popcorn,10.9,10.9,7.25,0,174,10.64,11.33,9.73
2025-07-14,Grocery,Snacks,SKU1012,Popcorn,10.03,10.03,7.27,0,38,10.03,10.33,9.6
2025-07-21,Grocery,Snacks,SKU1012,Popcorn,10.58,10.58,7.3,0,41,9.71,10.07,9.78
2025-07-28,Grocery,Snacks,SKU1012,Popcorn,11.0,11.0,7.27,0,147,10.3,9.93,9.73
2025-08-04,Grocery,Snacks,SKU1012,Popcorn,9.98,9.98,7.31,0,44,10.5,10.28,9.56
2025-08-11,Grocery,Snacks,SKU1012,Popcorn,10.24,10.24,7.29,0,188,10.0,10.15,9.87
2025-08-18,Grocery,Snacks,SKU1012,Popcorn,9.93,9.93,7.29,0,69,9.62,9.7,9.79
2025-08-25,Grocery,Snacks,SKU1012,Popcorn,10.56,10.56,7.32,0,207,10.05,10.15,9.92
2025-09-01,Grocery,Snacks,SKU1012,Popcorn,9.97,9.97,7.33,0,119,9.97,10.14,9.58
2025-09-08,Grocery,Snacks,SKU1012,Popcorn,10.06,10.06,7.31,0,155,9.5,9.65,9.43
2025-09-15,Grocery,Snacks,SKU1012,Popcorn,10.05,10.05,7.32,0,93,9.68,9.66,9.39
2025-09-22,Grocery,Snacks,SKU1012,Popcorn,9.89,9.89,7.31,0,77,9.3,9.74,8.97
2025-09-29,Grocery,Snacks,SKU1012,Popcorn,10.31,10.31,7.33,0,113,9.66,9.82,9.5
2025-10-06,Grocery,Snacks,SKU1012,Popcorn,9.86,9.86,7.32,0,161,9.63,9.59,9.69
2025-10-13,Grocery,Snacks,SKU1012,Popcorn,8.59,10.7,7.33,1,106,10.52,10.24,9.42
2025-10-20,Grocery,Snacks,SKU1012,Popcorn,9.97,9.97,7.37,0,103,9.9,9.89,9.81
2025-10-27,Grocery,Snacks,SKU1012,Popcorn,8.73,10.01,7.36,1,312,10.07,10.41,9.41
2025-11-03,Grocery,Snacks,SKU1012,Popcorn,7.52,9.49,7.36,1,141,9.72,9.76,9.62
2025-11-10,Grocery,Snacks,SKU1012,Popcorn,10.25,10.25,7.37,0,123,10.01,9.95,9.5
2025-11-17,Grocery,Snacks,SKU1012,Popcorn,9.51,10.38,7.39,1,352,10.11,9.68,9.84
2025-11-24,Grocery,Snacks,SKU1012,Popcorn,10.13,10.13,7.38,0,280,9.64,10.77,10.25
2025-12-01,Grocery,Snacks,SKU1012,Popcorn,10.06,10.06,7.37,0,102,10.56,10.1,9.64
2025-12-08,Grocery,Snacks,SKU1012,Popcorn,10.41,10.41,7.37,0,213,10.22,10.3,9.8
2025-12-15,Grocery,Snacks,SKU1012,Popcorn,9.88,9.88,7.39,0,94,10.14,10.13,9.56
2025-12-22,Grocery,Snacks,SKU1012,Popcorn,8.29,10.72,7.41,1,470,10.8,10.71,10.37
2024-01-01,Household,Laundry,SKU1013,Detergent 2L,3.58,3.58,2.64,0,230,3.61,3.75,3.29
2024-01-08,Household,Laundry,SKU1013,Detergent 2L,3.89,3.89,2.64,0,99,3.62,3.71,3.7
2024-01-15,Household,Laundry,SKU1013,Detergent 2L,3.66,3.66,2.64,0,93,3.66,3.6,3.5
2024-01-22,Household,Laundry,SKU1013,Detergent 2L,3.88,3.88,2.64,0,115,3.52,3.61,3.48
2024-01-29,Household,Laundry,SKU1013,Detergent 2L,3.6,3.6,2.64,0,204,3.81,3.91,3.62
2024-02-05,Household,Laundry,SKU1013,Detergent 2L,3.71,3.71,2.64,0,138,3.79,3.77,3.59
2024-02-12,Household,Laundry,SKU1013,Detergent 2L,3.75,3.75,2.66,0,249,3.73,4.08,3.41
2024-02-19,Household,Laundry,SKU1013,Detergent 2L,3.86,3.86,2.65,0,57,3.67,3.78,3.5
2024-02-26,Household,Laundry,SKU1013,Detergent 2L,3.88,3.88,2.65,0,54,3.67,3.96,3.6
2024-03-04,Household,Laundry,SKU1013,Detergent 2L,3.85,3.85,2.65,0,92,3.77,3.67,3.54
2024-03-11,Household,Laundry,SKU1013,Detergent 2L,3.8,3.8,2.65,0,112,3.63,3.87,3.69
2024-03-18,Household,Laundry,SKU1013,Detergent 2L,3.77,3.77,2.66,0,212,3.79,3.65,3.6
2024-03-25,Household,Laundry,SKU1013,Detergent 2L,3.68,3.68,2.67,0,162,3.62,3.93,3.57
2024-04-01,Household,Laundry,SKU1013,Detergent 2L,3.75,3.75,2.67,0,167,3.84,3.94,3.68
2024-04-08,Household,Laundry,SKU1013,Detergent 2L,3.78,3.78,2.67,0,197,3.79,3.65,3.55
2024-04-15,Household,Laundry,SKU1013,Detergent 2L,3.83,3.83,2.67,0,36,3.78,3.68,3.73
2024-04-22,Household,Laundry,SKU1013,Detergent 2L,3.88,3.88,2.67,0,259,3.9,3.83,3.43
2024-04-29,Household,Laundry,SKU1013,Detergent 2L,3.84,3.84,2.68,0,74,3.63,3.77,3.75
2024-05-06,Household,Laundry,SKU1013,Detergent 2L,3.9,3.9,2.68,0,178,3.66,3.88,3.55
2024-05-13,Household,Laundry,SKU1013,Detergent 2L,3.87,3.87,2.68,0,144,3.88,3.83,3.57
2024-05-20,Household,Laundry,SKU1013,Detergent 2L,3.78,3.78,2.68,0,220,3.62,3.9,3.69
2024-05-27,Household,Laundry,SKU1013,Detergent 2L,3.72,3.72,2.69,0,170,3.58,3.87,3.52
2024-06-03,Household,Laundry,SKU1013,Detergent 2L,3.61,3.61,2.67,0,188,3.62,3.49,3.28
2024-06-10,Household,Laundry,SKU1013,Detergent 2L,3.79,3.79,2.69,0,111,3.87,3.68,3.51
2024-06-17,Household,Laundry,SKU1013,Detergent 2L,3.59,3.59,2.68,0,107,3.68,3.5,3.47
2024-06-24,Household,Laundry,SKU1013,Detergent 2L,3.69,3.69,2.7,0,178,3.66,3.74,3.5
2024-07-01,Household,Laundry,SKU1013,Detergent 2L,3.8,3.8,2.69,0,37,3.86,3.72,3.54
2024-07-08,Household,Laundry,SKU1013,Detergent 2L,3.7,3.7,2.69,0,147,3.69,3.58,3.54
2024-07-15,Household,Laundry,SKU1013,Detergent 2L,3.7,3.7,2.7,0,75,3.44,3.63,3.44
2024-07-22,Household,Laundry,SKU1013,Detergent 2L,3.54,3.54,2.7,0,210,3.62,3.67,3.4
2024-07-29,Household,Laundry,SKU1013,Detergent 2L,3.48,3.48,2.71,0,161,3.4,3.73,3.36
2024-08-05,Household,Laundry,SKU1013,Detergent 2L,2.99,3.55,2.71,1,207,3.57,3.53,3.33
2024-08-12,Household,Laundry,SKU1013,Detergent 2L,3.61,3.61,2.71,0,55,3.51,3.43,3.18
2024-08-19,Household,Laundry,SKU1013,Detergent 2L,3.5,3.5,2.71,0,46,3.55,3.47,3.19
2024-08-26,Household,Laundry,SKU1013,Detergent 2L,3.68,3.68,2.71,0,59,3.42,3.51,3.18
2024-09-02,Household,Laundry,SKU1013,Detergent 2L,3.44,3.44,2.72,0,165,3.48,3.42,3.39
2024-09-09,Household,Laundry,SKU1013,Detergent 2L,3.57,3.57,2.71,0,73,3.58,3.9,3.42
2024-09-16,Household,Laundry,SKU1013,Detergent 2L,3.54,3.54,2.71,0,39,3.33,3.6,3.32
2024-09-23,Household,Laundry,SKU1013,Detergent 2L,3.54,3.54,2.72,0,206,3.37,3.34,3.34
2024-09-30,Household,Laundry,SKU1013,Detergent 2L,3.47,3.47,2.72,0,91,3.44,3.58,3.32
2024-10-07,Household,Laundry,SKU1013,Detergent 2L,3.5,3.5,2.72,0,189,3.58,3.6,3.2
2024-10-14,Household,Laundry,SKU1013,Detergent 2L,3.55,3.55,2.72,0,221,3.27,3.48,3.41
2024-10-21,Household,Laundry,SKU1013,Detergent 2L,3.44,3.44,2.73,0,74,3.65,3.39,3.0
2024-10-28,Household,Laundry,SKU1013,Detergent 2L,3.46,3.46,2.74,0,191,3.3,3.52,3.25
2024-11-04,Household,Laundry,SKU1013,Detergent 2L,3.51,3.51,2.73,0,78,3.46,3.4,3.25
2024-11-11,Household,Laundry,SKU1013,Detergent 2L,3.56,3.56,2.75,0,267,3.55,3.44,3.27
2024-11-18,Household,Laundry,SKU1013,Detergent 2L,3.52,3.52,2.74,0,186,3.5,3.55,3.38
2024-11-25,Household,Laundry,SKU1013,Detergent 2L,3.56,3.56,2.75,0,91,3.27,3.44,3.27
2024-12-02,Household,Laundry,SKU1013,Detergent 2L,3.61,3.61,2.75,0,132,3.69,3.45,3.26
2024-12-09,Household,Laundry,SKU1013,Detergent 2L,3.49,3.49,2.75,0,211,3.41,3.64,3.44
2024-12-16,Household,Laundry,SKU1013,Detergent 2L,3.09,3.63,2.76,1,292,3.36,3.8,3.38
2024-12-23,Household,Laundry,SKU1013,Detergent 2L,3.63,3.63,2.75,0,189,3.51,3.52,3.3
2024-12-30,Household,Laundry,SKU1013,Detergent 2L,2.81,3.75,2.76,1,305,3.61,3.69,3.46
2025-01-06,Household,Laundry,SKU1013,Detergent 2L,3.68,3.68,2.76,0,135,3.75,3.7,3.45
2025-01-13,Household,Laundry,SKU1013,Detergent 2L,3.73,3.73,2.77,0,142,3.52,3.68,3.51
2025-01-20,Household,Laundry,SKU1013,Detergent 2L,3.34,3.71,2.76,1,268,3.68,3.86,3.66
2025-01-27,Household,Laundry,SKU1013,Detergent 2L,3.84,3.84,2.76,0,141,3.6,3.72,3.51
2025-02-03,Household,Laundry,SKU1013,Detergent 2L,3.93,3.93,2.77,0,102,3.74,3.8,3.75
2025-02-10,Household,Laundry,SKU1013,Detergent 2L,3.68,3.68,2.76,0,49,3.47,3.87,3.58
2025-02-17,Household,Laundry,SKU1013,Detergent 2L,3.83,3.83,2.77,0,116,3.87,3.96,3.62
2025-02-24,Household,Laundry,SKU1013,Detergent 2L,3.74,3.74,2.78,0,87,3.81,3.82,3.65
2025-03-03,Household,Laundry,SKU1013,Detergent 2L,3.75,3.75,2.77,0,72,4.07,3.81,3.59
2025-03-10,Household,Laundry,SKU1013,Detergent 2L,3.75,3.75,2.78,0,42,3.6,3.96,3.58
2025-03-17,Household,Laundry,SKU1013,Detergent 2L,3.82,3.82,2.77,0,49,3.52,3.89,3.61
2025-03-24,Household,Laundry,SKU1013,Detergent 2L,3.97,3.97,2.78,0,59,3.79,3.94,3.53
2025-03-31,Household,Laundry,SKU1013,Detergent 2L,3.79,3.79,2.78,0,220,3.7,3.96,3.55
2025-04-07,Household,Laundry,SKU1013,Detergent 2L,3.88,3.88,2.79,0,129,3.78,3.83,3.42
2025-04-14,Household,Laundry,SKU1013,Detergent 2L,3.89,3.89,2.8,0,64,3.75,3.85,3.59
2025-04-21,Household,Laundry,SKU1013,Detergent 2L,3.83,3.83,2.79,0,43,3.58,3.63,3.56
2025-04-28,Household,Laundry,SKU1013,Detergent 2L,3.85,3.85,2.79,0,176,3.89,3.83,3.51
2025-05-05,Household,Laundry,SKU1013,Detergent 2L,3.85,3.85,2.79,0,235,3.67,3.77,3.56
2025-05-12,Household,Laundry,SKU1013,Detergent 2L,3.77,3.77,2.8,0,59,3.76,3.75,3.64
2025-05-19,Household,Laundry,SKU1013,Detergent 2L,3.82,3.82,2.8,0,224,3.5,3.74,3.61
2025-05-26,Household,Laundry,SKU1013,Detergent 2L,3.75,3.75,2.81,0,177,3.59,3.76,3.57
2025-06-02,Household,Laundry,SKU1013,Detergent 2L,3.7,3.7,2.8,0,196,3.74,3.62,3.45
2025-06-09,Household,Laundry,SKU1013,Detergent 2L,3.24,3.88,2.81,1,294,3.84,3.79,3.58
2025-06-16,Household,Laundry,SKU1013,Detergent 2L,3.68,3.68,2.82,0,258,3.64,3.52,3.49
2025-06-23,Household,Laundry,SKU1013,Detergent 2L,3.57,3.57,2.81,0,202,3.91,3.65,3.38
2025-06-30,Household,Laundry,SKU1013,Detergent 2L,2.84,3.71,2.82,1,75,3.69,3.66,3.49
2025-07-07,Household,Laundry,SKU1013,Detergent 2L,3.68,3.68,2.81,0,120,3.62,3.38,3.2
2025-07-14,Household,Laundry,SKU1013,Detergent 2L,3.7,3.7,2.82,0,145,3.68,3.54,3.37
2025-07-21,Household,Laundry,SKU1013,Detergent 2L,3.52,3.52,2.82,0,161,3.55,3.54,3.46
2025-07-28,Household,Laundry,SKU1013,Detergent 2L,3.66,3.66,2.83,0,167,3.53,3.47,3.22
2025-08-04,Household,Laundry,SKU1013,Detergent 2L,3.56,3.56,2.83,0,128,3.19,3.38,3.31
2025-08-11,Household,Laundry,SKU1013,Detergent 2L,3.64,3.64,2.85,0,148,3.58,3.65,3.41
2025-08-18,Household,Laundry,SKU1013,Detergent 2L,3.41,3.41,2.83,0,63,3.57,3.58,3.42
2025-08-25,Household,Laundry,SKU1013,Detergent 2L,3.56,3.56,2.84,0,181,3.41,3.56,3.36
2025-09-01,Household,Laundry,SKU1013,Detergent 2L,3.72,3.72,2.82,0,220,3.48,3.37,3.34
2025-09-08,Household,Laundry,SKU1013,Detergent 2L,3.43,3.43,2.84,0,144,3.39,3.45,3.36
2025-09-15,Household,Laundry,SKU1013,Detergent 2L,3.47,3.47,2.84,0,140,3.39,3.42,3.53
2025-09-22,Household,Laundry,SKU1013,Detergent 2L,3.6,3.6,2.84,0,197,3.57,3.48,3.19
2025-09-29,Household,Laundry,SKU1013,Detergent 2L,3.42,3.42,2.85,0,103,3.41,3.55,3.25
2025-10-06,Household,Laundry,SKU1013,Detergent 2L,3.5,3.5,2.85,0,213,3.46,3.6,3.2
2025-10-13,Household,Laundry,SKU1013,Detergent 2L,3.41,3.41,2.86,0,107,3.44,3.46,3.34
2025-10-20,Household,Laundry,SKU1013,Detergent 2L,3.53,3.53,2.85,0,131,3.31,3.52,3.25
2025-10-27,Household,Laundry,SKU1013,Detergent 2L,3.56,3.56,2.86,0,270,3.5,3.51,3.36
2025-11-03,Household,Laundry,SKU1013,Detergent 2L,3.51,3.51,2.86,0,74,3.43,3.43,3.24
2025-11-10,Household,Laundry,SKU1013,Detergent 2L,3.56,3.56,2.87,0,250,3.46,3.3,3.4
2025-11-17,Household,Laundry,SKU1013,Detergent 2L,3.51,3.51,2.86,0,115,3.24,3.53,3.29
2025-11-24,Household,Laundry,SKU1013,Detergent 2L,3.62,3.62,2.87,0,212,3.47,3.45,3.23
2025-12-01,Household,Laundry,SKU1013,Detergent 2L,3.56,3.56,2.87,0,101,3.48,3.58,3.43
2025-12-08,Household,Laundry,SKU1013,Detergent 2L,3.46,3.46,2.88,0,178,3.36,3.53,3.27
2025-12-15,Household,Laundry,SKU1013,Detergent 2L,3.6,3.6,2.88,0,155,3.48,3.7,3.43
2025-12-22,Household,Laundry,SKU1013,Detergent 2L,3.66,3.66,2.87,0,212,3.51,3.73,3.7
2024-01-01,Household,Laundry,SKU1014,Fabric Softener,2.53,2.53,1.52,0,172,2.47,2.62,2.37
2024-01-08,Household,Laundry,SKU1014,Fabric Softener,2.46,2.46,1.52,0,155,2.45,2.4,2.3
2024-01-15,Household,Laundry,SKU1014,Fabric Softener,2.4,2.4,1.53,0,57,2.46,2.43,2.34
2024-01-22,Household,Laundry,SKU1014,Fabric Softener,2.51,2.51,1.53,0,44,2.56,2.59,2.31
2024-01-29,Household,Laundry,SKU1014,Fabric Softener,2.48,2.48,1.53,0,104,2.43,2.6,2.37
2024-02-05,Household,Laundry,SKU1014,Fabric Softener,2.65,2.65,1.53,0,212,2.49,2.63,2.38
2024-02-12,Household,Laundry,SKU1014,Fabric Softener,2.56,2.56,1.53,0,236,2.65,2.5,2.44
2024-02-19,Household,Laundry,SKU1014,Fabric Softener,2.54,2.54,1.53,0,228,2.44,2.61,2.41
2024-02-26,Household,Laundry,SKU1014,Fabric Softener,2.68,2.68,1.54,0,150,2.48,2.48,2.53
2024-03-04,Household,Laundry,SKU1014,Fabric Softener,2.6,2.6,1.53,0,76,2.6,2.54,2.28
2024-03-11,Household,Laundry,SKU1014,Fabric Softener,2.67,2.67,1.54,0,183,2.58,2.46,2.41
2024-03-18,Household,Laundry,SKU1014,Fabric Softener,2.56,2.56,1.54,0,140,2.7,2.61,2.6
2024-03-25,Household,Laundry,SKU1014,Fabric Softener,2.62,2.62,1.54,0,115,2.66,2.54,2.4
2024-04-01,Household,Laundry,SKU1014,Fabric Softener,2.65,2.65,1.54,0,131,2.68,2.6,2.52
2024-04-08,Household,Laundry,SKU1014,Fabric Softener,2.63,2.63,1.54,0,138,2.61,2.6,2.46
2024-04-15,Household,Laundry,SKU1014,Fabric Softener,2.67,2.67,1.54,0,148,2.68,2.54,2.36
2024-04-22,Household,Laundry,SKU1014,Fabric Softener,2.59,2.59,1.55,0,136,2.51,2.47,2.35
2024-04-29,Household,Laundry,SKU1014,Fabric Softener,2.64,2.64,1.54,0,167,2.6,2.64,2.44
2024-05-06,Household,Laundry,SKU1014,Fabric Softener,2.64,2.64,1.55,0,157,2.45,2.56,2.36
2024-05-13,Household,Laundry,SKU1014,Fabric Softener,2.66,2.66,1.55,0,211,2.63,2.66,2.52
2024-05-20,Household,Laundry,SKU1014,Fabric Softener,2.59,2.59,1.55,0,233,2.49,2.59,2.51
2024-05-27,Household,Laundry,SKU1014,Fabric Softener,2.53,2.53,1.55,0,163,2.54,2.45,2.38
2024-06-03,Household,Laundry,SKU1014,Fabric Softener,2.55,2.55,1.56,0,152,2.38,2.57,2.41
2024-06-10,Household,Laundry,SKU1014,Fabric Softener,2.46,2.46,1.55,0,103,2.42,2.42,2.36
2024-06-17,Household,Laundry,SKU1014,Fabric Softener,2.48,2.48,1.56,0,186,2.3,2.52,2.37
2024-06-24,Household,Laundry,SKU1014,Fabric Softener,2.59,2.59,1.56,0,131,2.48,2.46,2.38
2024-07-01,Household,Laundry,SKU1014,Fabric Softener,2.47,2.47,1.56,0,223,2.36,2.54,2.2
2024-07-08,Household,Laundry,SKU1014,Fabric Softener,2.42,2.42,1.56,0,210,2.42,2.45,2.22
2024-07-15,Household,Laundry,SKU1014,Fabric Softener,2.44,2.44,1.56,0,193,2.35,2.51,2.33
2024-07-22,Household,Laundry,SKU1014,Fabric Softener,2.52,2.52,1.56,0,114,2.42,2.41,2.23
2024-07-29,Household,Laundry,SKU1014,Fabric Softener,2.48,2.48,1.56,0,118,2.46,2.45,2.27
2024-08-05,Household,Laundry,SKU1014,Fabric Softener,2.49,2.49,1.56,0,143,2.42,2.34,2.29
2024-08-12,Household,Laundry,SKU1014,Fabric Softener,2.44,2.44,1.57,0,121,2.42,2.43,2.25
2024-08-19,Household,Laundry,SKU1014,Fabric Softener,2.43,2.43,1.57,0,55,2.39,2.49,2.33
2024-08-26,Household,Laundry,SKU1014,Fabric Softener,2.32,2.32,1.57,0,162,2.47,2.4,2.18
2024-09-02,Household,Laundry,SKU1014,Fabric Softener,2.35,2.35,1.57,0,76,2.41,2.27,2.38
2024-09-09,Household,Laundry,SKU1014,Fabric Softener,2.48,2.48,1.58,0,63,2.38,2.42,2.35
2024-09-16,Household,Laundry,SKU1014,Fabric Softener,2.38,2.38,1.58,0,166,2.29,2.37,2.27
2024-09-23,Household,Laundry,SKU1014,Fabric Softener,2.36,2.36,1.57,0,174,2.31,2.29,2.15
2024-09-30,Household,Laundry,SKU1014,Fabric Softener,2.16,2.38,1.58,1,251,2.39,2.43,2.21
